Id,PredictedPrice
1946,142995.27109677266
1947,203034.91726642576
1948,184870.53855538278
1949,200859.86308005193
1950,145917.16011282353
1951,216296.9075015268
1952,188404.97240046493
1953,142458.4265940097
1954,242707.20607221613
1955,149386.7149516605
1956,321025.0281048396
1957,178243.8904324807
1958,251321.97928727913
1959,217771.54844988248
1960,122664.98189287318
1961,106078.01917230329
1962,142511.120783757
1963,142511.120783757
1964,168779.99654391443
1965,163033.62402210396
1966,147335.26240550986
1967,170831.90820583215
1968,267051.4619586411
1969,228348.8217698789
1970,306886.7536774976
1971,313262.24106834916
1972,279321.074954964
1973,222152.4089734124
1974,250339.589991198
1975,328810.9850778465
1976,190049.81846074248
1977,292367.48758925515
1978,298295.2695619315
1979,219148.73106312807
1980,171649.7423287766
1981,212180.88117961446
1982,169561.68932880228
1983,169561.68932880228
1984,220798.2442555886
1985,179206.36798314398
1986,190142.88362005964
1987,161776.90325475528
1988,187330.44342916468
1989,207107.01718673363
1990,211331.43841619452
1991,170895.09751095835
1992,225301.9293703237
1993,178292.9045306944
1994,249117.0016797675
1995,200227.7429024818
1996,261841.38018669913
1997,231478.59718980585
1998,234695.80028273628
1999,226213.15149742452
2000,271932.91803956503
2001,234329.1206848557
2002,170497.69995120732
2003,221908.42381231196
2004,223325.23910789753
2005,160927.30457993085
2006,154141.45532712288
2007,177481.5062144695
2008,159574.40959454147
2009,204687.8242548924
2010,201407.50700287512
2011,123523.40065603075
2012,139081.6768360155
2013,196152.72433075734
2014,203090.74848370618
2015,200816.75859051594
2016,202792.68699795238
2017,208837.89170818293
2018,112496.60663993639
2019,106078.01917230329
2020,107436.89274791827
2021,106078.01917230329
2022,158581.0291324265
2023,157516.6985755581
2024,297274.76767247345
2025,312649.3881890084
2026,180505.60249616238
2027,179234.18305279032
2028,173763.50847980537
2029,190474.7155970467
2030,196002.82015578507
2031,186342.01215382005
2032,176075.622160736
2033,188382.413185621
2034,177422.1720145235
2035,214222.64440585833
2036,193956.4189058171
2037,195960.75798676396
2038,321419.8795099612
2039,179976.16146547085
2040,427289.8011066902
2041,202197.87571378084
2042,216648.4386059566
2043,141849.10385147698
2044,165339.13765323366
2045,155905.57562369626
2046,156287.67528720197
2047,144441.97552306752
2048,109293.67486474624
2049,131901.79208151906
2050,159768.98979465035
2051,127439.69188640434
2052,119889.07573319298
2053,120124.08135943217
2054,120876.56049331595
2055,163788.70288335448
2056,133719.01474003153
2057,115397.2603533446
2058,211538.4621285973
2059,123583.88861152872
2060,177895.18169214894
2061,149876.27557079052
2062,119303.57112856867
2063,119464.61547695249
2064,138402.4409531098
2065,123508.61022402618
2066,189144.3162182813
2067,189567.188910085
2068,154329.41074741105
2069,132514.08910094702
2070,122559.60991234408
2071,107792.79985285513
2072,140359.63669179837
2073,131274.7290789388
2074,149679.5416190139
2075,117967.73915693322
2076,119114.21378152241
2077,145631.69400808203
2078,114889.92522231203
2079,150266.9180684761
2080,125581.65654000311
2081,116375.61506107246
2082,136634.10261790577
2083,171334.44932471722
2084,116176.99248005674
2085,120065.2868015886
2086,121009.46255525018
2087,132805.64401191843
2088,150962.86882133028
2089,107792.79985285513
2090,143877.36811761465
2091,171838.46878320974
2092,197737.67496914012
2093,181829.5820837285
2094,128253.3541243108
2095,159047.5314893406
2096,120463.02809450933
2097,117910.0000176612
2098,144756.1741992227
2099,105689.79956391857
2100,137490.00353330423
2101,156440.77723447108
2102,141324.95999952898
2103,127627.00073106721
2104,222880.43268632007
2105,167355.15124652837
2106,132011.91328803005
2107,214345.61307224934
2108,125581.65654000311
2109,132465.0913629679
2110,135747.6392069504
2111,178177.98387492896
2112,184389.93850143848
2113,125658.19844738196
2114,148076.06809832022
2115,178527.24696188202
2116,123448.15911342585
2117,163868.90828345245
2118,169561.68932880228
2119,114105.167012291
2120,126027.8507699955
2121,120286.23329021457
2122,135283.23116419598
2123,128615.23872855643
2124,188612.12099245377
2125,178986.22016181864
2126,163407.83045466206
2127,166904.248941904
2128,152765.38158135887
2129,126121.10132532146
2130,149624.19687030953
2131,184954.50973020206
2132,166762.64012783932
2133,129072.21133897502
2134,144212.7187704956
2135,125566.61965677096
2136,152042.91362367893
2137,116418.66143529264
2138,117621.72794983552
2139,118837.2269130992
2140,112938.06882421339
2141,115284.32595361875
2142,117506.61655810874
2143,134622.5458240955
2144,121424.87078564528
2145,111182.54688794778
2146,154912.63043822112
2147,182861.6916686764
2148,170227.08783260226
2149,108175.7899061337
2150,166049.36347819417
2151,131560.28558659434
2152,163103.62052438757
2153,145466.59221722238
2154,118416.49066604782
2155,146561.5064417335
2156,316964.6684216322
2157,197792.04953310397
2158,234673.533922338
2159,241876.87724150624
2160,173301.48460514343
2161,173614.24171475426
2162,239952.3904499179
2163,211824.01161776477
2164,164995.9165908744
2165,196483.19176102174
2166,112827.54113083638
2167,157652.12529980426
2168,212343.15843620105
2169,200325.79207160944
2170,217818.29221518015
2171,123462.9423062751
2172,133347.49744974848
2173,188474.66183619938
2174,257015.21953835874
2175,231450.8804297906
2176,188774.28235013908
2177,249727.54766014396
2178,211616.7084501994
2179,131158.69953065843
2180,216165.1550328071
2181,159749.85939209114
2182,169333.11158919465
2183,153313.5958484191
2184,118604.73883397978
2185,115227.90020705712
2186,136718.82856828967
2187,120065.2868015886
2188,156116.02793118556
2189,526503.55879975
2190,154500.7296060193
2191,154500.7296060193
2192,113868.3005498278
2193,147191.07163904567
2194,123074.39570558928
2195,122305.19320185734
2196,125289.63035209397
2197,148221.1258217021
2198,176507.15538660064
2199,231854.80195325817
2200,147745.75077986196
2201,129024.4862522733
2202,165076.7131493167
2203,136446.51983533744
2204,182168.71842116656
2205,136163.2758305736
2206,132335.45340161683
2207,176463.0203060324
2208,257015.21953835874
2209,225964.70651109237
2210,128567.6826097309
2211,121648.31920730512
2212,118488.66541123264
2213,112015.43650123464
2214,177134.2889700853
2215,121232.14653456122
2216,183691.17380487756
2217,111060.43751385038
2218,151036.79356144145
2219,129642.17312740523
2220,120201.55859821793
2221,196964.74068033442
2222,196771.97965041207
2223,241285.5249596711
2224,217498.61618716444
2225,226469.8990836501
2226,180019.26914127666
2227,183287.9073305995
2228,167109.53629163004
2229,213280.83111638293
2230,180753.75644854098
2231,196441.02650434282
2232,163708.53673967355
2233,145631.69400808203
2234,159359.2952135234
2235,178789.64348744112
2236,183489.42978220165
2237,233385.20615831832
2238,169727.79471600428
2239,132400.25651563125
2240,157324.86140635106
2241,125044.51906625554
2242,115623.46115829513
2243,145221.93021591613
2244,125827.82071850605
2245,140463.4916253457
2246,122619.62591085816
2247,152290.01754191937
2248,115666.22931702854
2249,105095.87767459774
2250,107384.30791618666
2251,173295.34024088577
2252,171250.58992635633
2253,175693.4434544242
2254,204487.50497094516
2255,206499.5515395379
2256,190848.0826411066
2257,250040.9230086439
2258,140794.38631483985
2259,199347.4571151872
2260,120713.61277158426
2261,156556.5309290995
2262,165335.0261691417
2263,314232.5388293546
2264,251076.02113557077
2265,158115.89507369956
2266,193523.75503910639
2267,292933.2995000809
2268,213979.78145988358
2269,147641.74614359645
2270,184057.7695293689
2271,177829.4040713734
2272,205616.3122950498
2273,140106.78603943152
2274,170477.28491547587
2275,159730.73128016604
2276,150561.47010307742
2277,200349.78153275733
2278,139400.90704656343
2279,108706.68284169117
2280,121350.90751601385
2281,169147.13671410063
2282,169147.13671410063
2283,134396.12255411828
2284,128052.97606786268
2285,147335.26240550986
2286,112717.12160622083
2287,191567.2801394807
2288,180460.46761598293
2289,281483.90647328575
2290,327494.62655273074
2291,278535.1494482604
2292,271203.12504682207
2293,274667.5346356333
2294,308392.85785926384
2295,305613.9676463224
2296,255885.27200162693
2297,249453.2773237175
2298,215590.3884240472
2299,304379.6837285897
2300,286803.874644025
2301,217285.75952501205
2302,173529.26647530645
2303,182861.6916686764
2304,218352.1300579119
2305,185613.6222268058
2306,185613.6222268058
2307,171230.0847411639
2308,188105.9380513118
2309,190235.99435229035
2310,168074.0369988225
2311,174872.93367601617
2312,185596.01245363412
2313,189266.30990336736
2314,160769.81185881613
2315,185505.17275383163
2316,209760.08570342945
2317,150708.96256666526
2318,186324.3332759068
2319,181996.89028795646
2320,145774.35718287024
2321,191356.88596044658
2322,163368.7005781051
2323,152024.70832521873
2324,174835.40597673279
2325,188249.80264177304
2326,176555.6919116313
2327,207436.25778770068
2328,212264.64350613396
2329,204087.45434312848
2330,199542.74112469977
2331,278671.5448327379
2332,360696.31149478146
2333,282933.0929975315
2334,256920.18689338517
2335,234903.42393093923
2336,276903.60266578593
2337,153915.23315041553
2338,167519.09507315655
2339,166864.28180789514
2340,256913.79806569254
2341,242070.44873249115
2342,167191.36786476366
2343,164592.52659807212
2344,234875.29708937852
2345,218566.0313539725
2346,151596.95651328965
2347,151374.46871199168
2348,214537.505462334
2349,194146.42176666527
2350,223982.20136228699
2351,190889.04739543737
2352,200565.07570216828
2353,264319.98813027464
2354,134923.52340284784
2355,137793.96532464886
2356,118720.92596413889
2357,162988.80481810373
2358,217498.61618716444
2359,163368.7005781051
2360,120168.51426022772
2361,131017.90880137733
2362,303860.1876265997
2363,128882.7814640622
2364,130023.54522248033
2365,172576.61293941987
2366,154425.1094474225
2367,189121.66847596478
2368,170393.84505499538
2369,212733.91646868517
2370,186050.87863544186
2371,192725.9246630683
2372,153088.58866071602
2373,243182.95883456702
2374,283592.55597422976
2375,203907.06794809783
2376,283592.55597422976
2377,298469.65804013103
2378,138402.4409531098
2379,260211.36875872905
2380,118025.5065703822
2381,148438.97888946589
2382,173189.7812240783
2383,191825.87112305214
2384,246418.77428862677
2385,134461.9347535637
2386,116304.72743368942
2387,119478.92163155142
2388,160043.83420722236
2389,131238.64064075364
2390,138703.50207863539
2391,111400.4860446097
2392,107647.48970270343
2393,141693.3140645688
2394,131146.25607462044
2395,205540.28464951893
2396,136163.2758305736
2397,176787.75100670016
2398,120994.97313690229
2399,107476.6327629365
2400,107687.30761578749
2401,115214.10306081588
2402,136213.64149629613
2403,151392.59614280547
2404,147352.90613234448
2405,128394.36686609888
2406,122664.98189287318
2407,113826.19718412311
2408,116361.68048987027
2409,121662.88686530438
2410,144561.03554954493
2411,121827.11598394996
2412,138652.215774683
2413,126027.8507699955
2414,138538.02223408938
2415,151392.59614280547
2416,123387.73759053438
2417,115623.46115829513
2418,109293.67486474624
2419,132302.36332158512
2420,109293.67486474624
2421,155633.96762984624
2422,121946.45980714682
2423,167683.19950182203
2424,161929.641157248
2425,410324.39094536606
2426,183715.11641978894
2427,166864.28180789514
2428,158289.74125524302
2429,107331.74882202486
2430,110747.94684109351
2431,144353.9918940747
2432,115623.46115829513
2433,123221.4046749722
2434,144636.9534571506
2435,136363.4064610217
2436,109293.67486474624
2437,118416.49066604782
2438,109883.83651478395
2439,124114.75184504259
2440,131061.72431050484
2441,127939.79412436631
2442,124540.820090791
2443,131110.20295465743
2444,137823.54223136793
2445,121484.33111576427
2446,192749.00402311515
2447,212447.1403817237
2448,157593.83264896463
2449,127018.91524960463
2450,176614.73633999412
2451,153088.58866071602
2452,261800.7454366635
2453,124601.8062646117
2454,193027.50333306065
2455,145502.9747961693
2456,140290.9378706712
2457,146920.70528417546
2458,143930.58716205583
2459,119581.64495624871
2460,156959.0199227644
2461,118909.65809665064
2462,139674.15961155685
2463,145235.70920403555
2464,242142.8174336193
2465,136296.6635889998
2466,118560.88414686032
2467,152042.91362367893
2468,139832.68710255777
2469,140549.10399790324
2470,220121.92980603836
2471,183421.58366060504
2472,228935.8805590159
2473,149899.5382432628
2474,162829.29459422317
2475,238897.45832173972
2476,145306.8294214874
2477,113325.7691108175
2478,157917.72901701616
2479,113659.14277271468
2480,129741.32426711245
2481,115623.46115829513
2482,118648.60974258426
2483,107805.70828145709
2484,123086.07328509632
2485,108600.29622613943
2486,136229.9533841801
2487,293084.0336023208
2488,166273.50858372563
2489,131254.35676117026
2490,123583.88861152872
2491,113270.30197706923
2492,165886.85801548348
2493,150635.19828296048
2494,174893.8751005073
2495,142489.004708115
2496,261616.4525472952
2497,174551.7201872022
2498,106078.01917230329
2499,110261.05205736839
2500,146114.12935478412
2501,120079.66488792062
2502,128472.62311790664
2503,137406.25454401431
2504,172111.64253415237
2505,232700.66394806065
2506,176701.22249772036
2507,254386.3990836349
2508,176701.22249772036
2509,167847.46468985346
2510,164109.7602145298
2511,163688.93462405505
2512,214852.8292966134
2513,223215.93289269018
2514,226921.6647692482
2515,114609.03677933679
2516,169276.50149547416
2517,112827.54113083638
2518,134725.50598379312
2519,223215.93289269018
2520,210480.1621682745
2521,204087.45434312848
2522,219853.84668674806
2523,107647.48970270343
2524,130059.29952968359
2525,129044.51246624986
2526,131017.90880137733
2527,108334.78497217558
2528,106859.87308870292
2529,106078.01917230329
2530,106650.8169934485
2531,178614.6696535506
2532,229757.44048748445
2533,208021.56792300474
2534,171670.297768903
2535,263802.8837858745
2536,236606.45847726768
2537,189191.6230116301
2538,183787.6413592769
2539,157401.90153935362
2540,151004.38109342597
2541,185142.25835065564
2542,189266.30990336736
2543,122664.98189287318
2544,132141.2343042265
2545,134638.66717471802
2546,138161.3257192201
2547,115850.10536028976
2548,213645.46776476948
2549,177769.9535649939
2550,1206600.3383817326
2551,131110.20295465743
2552,124114.75184504259
2553,154500.7296060193
2554,126619.17775087702
2555,118474.47782782925
2556,112979.84367860825
2557,106078.01917230329
2558,201350.0065934026
2559,139400.90704656343
2560,165948.2181875831
2561,132789.74214363153
2562,140359.63669179837
2563,142088.08349856085
2564,185345.81963487438
2565,160200.61574882834
2566,166557.77892610984
2567,152863.9116996585
2568,169001.8355163068
2569,163148.47130079285
2570,129388.54671263478
2571,160553.08601504035
2572,142681.3463848813
2573,180637.2496235618
2574,378332.92889945995
2575,125966.16662075462
2576,172428.36574435394
2577,192696.01583136042
2578,115666.22931702854
2579,130966.20746913659
2580,186957.32938022376
2581,117506.61655810874
2582,126631.19166739333
2583,194759.3431771689
2584,166029.4810769092
2585,155658.1239681376
2586,195595.94555177956
2587,162351.6999469403
2588,108919.76882906191
2589,128190.58070567246
2590,183287.9073305995
2591,243927.54448278298
2592,180019.26914127666
2593,189029.10314892256
2594,144495.40341110236
2595,167089.52694748354
2596,225239.99212765574
2597,163388.26434498117
2598,274012.5428424348
2599,192319.03356967133
2600,209978.04711827825
2601,152860.11043669036
2602,134396.12255411828
2603,126074.46742610136
2604,134396.12255411828
2605,134396.12255411828
2606,141845.57649345286
2607,152938.7673580929
2608,178877.1946716
2609,158736.37768640235
2610,114539.22522397224
2611,152690.6107863423
2612,140175.39468357433
2613,115666.22931702854
2614,107279.21545283566
2615,165542.4999618028
2616,128065.12602643507
2617,189793.62168605503
2618,193784.9870100545
2619,194878.04882270112
2620,188249.80264177304
2621,202197.87571378084
2622,212863.5776005679
2623,219557.47257347623
2624,263513.1548137842
2625,297857.4833412259
2626,139559.12440114666
2627,158484.43301220617
2628,397814.3709236532
2629,426556.0132980874
2630,268230.7175651102
2631,299465.8478148542
2632,355840.8740533302
2633,203432.9047193173
2634,237534.95585237286
2635,133050.03555501808
2636,198397.6557898884
2637,131818.16902687782
2638,277549.01205264014
2639,223434.59884907238
2640,135121.83186477475
2641,106598.61690535754
2642,176075.622160736
2643,134396.12255411828
2644,153614.11995691687
2645,130378.05409883402
2646,139815.9438309216
2647,134396.12255411828
2648,148348.56057443388
2649,137032.63540052378
2650,147335.26240550986
2651,181996.89028795646
2652,283904.3619627883
2653,194093.04941396645
2654,165339.13765323366
2655,219363.41272248264
2656,235363.87978072383
2657,248356.57528113853
2658,268855.912114017
2659,257423.7998293017
2660,253546.47353242227
2661,211351.490025307
2662,210113.4780752711
2663,227741.65972341926
2664,189121.66847596478
2665,224003.45330465547
2666,198708.1096183877
2667,181996.89028795646
2668,185232.92033554622
2669,150708.96256666526
2670,255415.2518605568
2671,185232.92033554622
2672,171397.82451563273
2673,184187.42704068738
2674,187554.20447438196
2675,153746.19139602018
2676,195099.23166866906
2677,224971.2701536298
2678,282285.17188451893
2679,234760.33771500064
2680,266366.66363208834
2681,323391.16085736
2682,303599.16488579725
2683,502516.9398270228
2684,271002.6047393483
2685,351243.57361402456
2686,233385.20615831832
2687,225606.05775526498
2688,164431.44687976863
2689,164331.28710720502
2690,368202.7321031044
2691,206701.8418570105
2692,137726.52226766068
2693,156268.96172991447
2694,136986.82374407936
2695,203688.18635728676
2696,193861.48721717118
2697,219316.33737460934
2698,208225.34923246794
2699,174274.67357120983
2700,159496.30613061413
2701,170273.8974437559
2702,112717.12160622083
2703,158522.3930148139
2704,140342.83032432725
2705,112496.60663993639
2706,108440.91148858669
2707,122006.17555327083
2708,129995.6421936794
2709,108600.29622613943
2710,110153.14424665338
2711,287602.9342468544
2712,355917.2538302959
2713,171713.23414395805
2714,181263.7782102712
2715,210043.23461506292
2716,169007.82764994513
2717,204487.50497094516
2718,169665.03702684343
2719,157633.2483661441
2720,151300.37869726683
2721,116247.80225309952
2722,167785.40226199292
2723,125090.77199612478
2724,107858.49946798793
2725,116247.80225309952
2726,121484.33111576427
2727,169416.03202098148
2728,163148.47130079285
2729,142754.7656400169
2730,128017.77331449442
2731,115666.22931702854
2732,129261.91963492386
2733,140153.64108557496
2734,171791.22905929587
